cve_id,desc_len,word_count,is_injection,is_overflow,is_auth_bypass,is_xss,is_rce,is_dos,is_unauthenticated,is_root_admin,exploitability_score,av_network,av_adjacent,av_local,av_physical,ground_truth_severity
CVE-2022-45867,180,25,0,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-23506,1181,170,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-32623,267,41,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32635,272,43,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-32636,269,41,0,1,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32637,274,43,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32638,259,41,0,0,0,0,0,0,0,0,0.5,0,0,1,0,MEDIUM
CVE-2022-32639,269,42,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32640,271,43,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32641,270,43,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32644,254,40,0,0,0,0,0,0,0,0,0.5,0,0,1,0,MEDIUM
CVE-2022-32645,261,38,0,0,0,0,0,0,0,0,0.5,0,0,1,0,MEDIUM
CVE-2022-32646,264,41,0,1,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32647,268,41,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32648,255,40,0,0,0,0,0,0,0,0,0.5,0,0,1,0,MEDIUM
CVE-2022-32649,252,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32650,255,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32651,255,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32652,255,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32653,255,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32657,277,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32658,277,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32659,277,40,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-32664,270,39,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-32665,272,40,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-36943,261,40,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-38627,183,24,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-44036,311,48,0,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-2967,237,37,0,0,0,0,0,0,0,0,0.6,0,0,1,0,MEDIUM
CVE-2022-38723,84,11,1,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-42710,180,22,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-42435,332,47,0,0,0,0,0,0,1,0,2.8,1,0,0,0,MEDIUM
CVE-2022-46081,256,37,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2010-10003,420,58,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125039,434,64,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2016-15008,508,58,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2019-25094,555,80,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2020-36639,477,67,0,0,0,0,0,0,0,0,0.9,0,1,0,0,MEDIUM
CVE-2022-38678,168,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-38682,168,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-38683,168,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-38684,168,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-39081,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39082,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39083,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39084,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39085,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39086,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39087,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39088,146,22,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-39104,168,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-39116,148,27,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-39118,148,27,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44422,165,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44423,165,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44424,165,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44425,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44426,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44427,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44428,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44429,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44430,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44431,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44432,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44434,169,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44435,169,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44436,169,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44437,169,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44438,169,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44439,169,26,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44440,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44441,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44442,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44443,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44444,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44445,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44446,118,21,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2023-0046,124,16,0,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2023-0048,79,9,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-45875,321,45,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2023-22457,925,144,0,0,0,0,1,0,0,0,2.3,1,0,0,0,CRITICAL
CVE-2023-22460,703,120,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2023-22461,469,69,0,0,0,1,0,0,0,0,2.3,1,0,0,0,HIGH
CVE-2022-48216,100,14,0,0,0,0,0,0,0,0,1.6,1,0,0,0,HIGH
CVE-2023-0049,66,9,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2023-22463,767,127,0,0,0,0,0,0,0,1,3.9,1,0,0,0,CRITICAL
CVE-2023-22464,1301,198,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2023-22465,480,73,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-46180,531,73,0,0,0,0,0,0,0,0,3.1,1,0,0,0,MEDIUM
CVE-2021-38928,298,44,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22337,157,21,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22338,289,43,1,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22352,327,45,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-25926,150,21,1,0,0,0,0,0,0,0,1.4,0,0,1,0,HIGH
CVE-2022-43920,235,36,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-46456,116,16,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-46457,116,15,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2023-0051,74,10,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-45049,246,38,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-45051,257,38,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-45052,236,37,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-48217,488,72,0,0,0,0,0,0,0,0,2.2,1,0,0,0,HIGH
CVE-2023-0054,67,9,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-4300,555,75,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-4302,494,73,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2022-4875,414,58,0,0,0,1,0,0,0,0,0.9,1,0,0,0,LOW
CVE-2023-0055,119,15,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2023-22466,824,122,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2023-22467,587,93,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2022-4876,537,72,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2023-0057,111,15,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2023-22622,433,66,0,0,0,0,0,0,0,0,1.6,0,1,0,0,MEDIUM
CVE-2022-22371,229,34,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-34330,327,45,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-37933,370,55,1,0,0,0,0,0,1,0,1.5,0,0,1,0,HIGH
CVE-2022-37934,399,56,0,0,0,0,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-43519,993,116,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43520,993,116,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43521,993,116,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43522,993,116,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43523,993,116,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43524,911,113,0,0,0,1,0,0,0,0,2.3,1,0,0,0,HIGH
CVE-2022-43525,901,112,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-43526,901,112,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-43527,901,112,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-43528,807,94,0,0,0,0,0,0,0,0,2.2,1,0,0,0,MEDIUM
CVE-2022-43529,932,116,0,0,0,0,0,0,0,0,2.1,1,0,0,0,MEDIUM
CVE-2022-43530,559,75,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43531,558,75,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-43532,516,75,0,0,0,1,0,0,0,0,1.6,1,0,0,0,HIGH
CVE-2022-43533,405,61,0,0,0,0,1,0,0,1,1.8,0,0,1,0,HIGH
CVE-2022-43534,405,61,0,0,0,0,1,0,0,1,1.8,0,0,1,0,HIGH
CVE-2022-43535,426,62,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-43536,467,64,0,0,0,0,0,0,0,1,1.2,1,0,0,0,HIGH
CVE-2022-43537,467,64,0,0,0,0,0,0,0,1,1.2,1,0,0,0,HIGH
CVE-2022-43538,467,64,0,0,0,0,0,0,0,1,1.2,1,0,0,0,HIGH
CVE-2022-43539,500,71,0,0,0,0,0,0,1,0,0.9,0,1,0,0,MEDIUM
CVE-2022-43540,415,61,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-44534,864,104,0,0,0,0,0,0,0,1,1.2,1,0,0,0,HIGH
CVE-2022-44535,889,104,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2019-25095,491,72,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2019-25096,477,67,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2019-25097,458,66,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2019-25098,481,69,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-45857,249,37,0,0,0,0,0,0,0,0,0.7,0,1,0,0,MEDIUM
CVE-2022-47523,141,21,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2023-22626,273,42,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2016-15009,438,64,0,0,0,0,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2016-15010,659,93,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2018-25064,418,61,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2021-4303,667,98,0,0,0,1,0,0,0,0,0.5,1,0,0,0,LOW
CVE-2022-4869,510,70,0,0,0,0,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2015-10013,481,69,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2018-25065,479,65,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2020-36640,549,63,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2021-4304,460,65,1,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-43932,272,36,1,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-4877,496,73,0,0,0,1,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2023-0077,200,26,0,1,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-4305,500,74,0,0,0,0,0,0,0,0,2.1,0,1,0,0,LOW
CVE-2007-10001,310,48,1,0,0,0,0,0,0,0,2.1,0,1,0,0,LOW
CVE-2017-20162,576,87,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-36641,503,63,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125040,440,60,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2015-10014,357,52,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-45995,231,35,0,1,0,0,1,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2014-125041,335,46,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2015-10015,351,49,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-3715,146,24,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-46489,139,16,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-46490,137,16,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-47086,138,13,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-47087,127,12,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47088,71,8,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47089,139,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47091,125,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47092,157,14,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47093,124,12,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47094,129,13,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47095,135,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47653,136,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47654,144,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47655,98,12,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47656,144,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47657,140,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47658,144,13,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47659,89,10,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47660,89,10,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47661,141,12,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-47662,141,16,0,1,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-47663,116,11,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-4378,228,38,0,1,0,0,0,1,0,0,1.8,0,0,1,0,HIGH
CVE-2023-0086,493,79,0,0,0,1,0,0,1,1,2.8,1,0,0,0,MEDIUM
CVE-2022-41740,193,29,0,0,0,0,0,0,0,0,0.9,0,0,0,1,MEDIUM
CVE-2022-43573,177,27,0,0,0,0,0,0,0,0,1.6,1,0,0,0,LOW
CVE-2022-43844,242,41,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-46168,813,138,0,0,0,0,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2022-4432,190,25,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-4433,190,25,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-4434,169,24,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-4435,197,25,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-23546,277,39,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-23548,346,51,0,0,0,0,0,1,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-23549,411,63,0,0,0,0,0,0,0,0,2.1,1,0,0,0,MEDIUM
CVE-2023-0087,552,73,0,0,0,1,0,0,0,1,2.3,1,0,0,0,MEDIUM
CVE-2023-0088,459,72,0,0,0,0,0,0,1,1,2.8,1,0,0,0,HIGH
CVE-2014-125044,481,70,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2017-20163,393,58,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-46177,762,119,0,0,0,0,0,0,0,0,0.5,1,0,0,0,MEDIUM
CVE-2023-22453,382,58,0,0,0,0,0,0,1,0,3.9,1,0,0,0,MEDIUM
CVE-2023-22454,552,85,0,0,0,1,0,0,0,0,2.1,1,0,0,0,HIGH
CVE-2022-47543,101,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2022-47544,117,15,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2023-22455,443,66,0,0,0,1,0,0,0,0,0.9,1,0,0,0,MEDIUM
CVE-2014-125045,409,59,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2021-40341,1552,115,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-40342,1586,122,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2022-3927,1486,127,0,0,0,0,0,0,0,0,1.3,1,0,0,0,HIGH
CVE-2022-3928,1371,104,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2022-3929,1433,111,0,0,0,0,0,0,0,0,1.6,0,1,0,0,HIGH
CVE-2021-32828,287,43,0,0,0,1,1,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-44877,192,29,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-40049,187,25,1,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-44870,225,32,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-42979,170,28,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-25923,163,21,1,0,0,0,0,0,0,0,1.4,0,0,1,0,HIGH
CVE-2023-22671,192,21,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2014-125046,378,51,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2015-10016,430,60,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2016-15011,542,66,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-45787,284,42,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-45935,301,46,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-4878,461,62,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2015-10017,368,52,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2018-25066,410,59,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2020-36642,473,63,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-4879,472,67,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125047,338,48,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125048,388,53,0,0,0,0,0,0,0,0,2.8,0,1,0,0,MEDIUM
CVE-2014-125049,496,75,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2015-10018,495,63,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2019-25099,379,54,0,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2023-22475,1262,184,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2014-125050,376,54,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2014-125051,472,64,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-44149,241,35,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-39072,239,36,1,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-39073,184,27,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-46867,146,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-46868,146,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-46761,174,26,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-46762,140,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-47974,165,24,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2022-47975,127,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-47976,197,25,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2014-125052,415,51,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2018-25067,524,68,1,0,0,0,0,0,0,1,2.1,0,1,0,0,MEDIUM
CVE-2018-25068,615,70,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2013-10008,328,49,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-2482,290,45,0,0,0,0,1,0,0,0,2.0,0,0,1,0,HIGH
CVE-2022-2483,274,41,0,0,0,0,0,0,0,0,2.0,0,0,1,0,HIGH
CVE-2022-2484,249,38,0,0,0,0,0,0,0,0,2.0,0,0,1,0,HIGH
CVE-2022-40201,217,32,0,1,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-41613,247,35,0,0,0,0,1,1,0,0,1.8,0,0,1,0,HIGH
CVE-2022-44939,213,31,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2014-125053,508,71,1,0,0,0,0,0,0,0,2.1,0,1,0,0,MEDIUM
CVE-2022-45911,327,53,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-45913,183,28,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2023-0106,88,12,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2023-0107,88,12,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2023-0108,88,12,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2023-0110,88,12,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2023-0111,88,12,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2023-0112,88,12,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2024-21732,72,10,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2023-5877,339,38,0,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2023-6000,189,29,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2023-6037,300,45,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2023-6064,168,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2023-6113,260,37,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2023-6271,231,31,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2023-6421,137,20,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2023-6485,327,49,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2024-0181,485,72,0,0,0,1,0,0,0,0,0.9,1,0,0,0,LOW
CVE-2023-50094,233,32,1,0,0,0,0,0,0,1,2.8,1,0,0,0,HIGH
CVE-2023-50096,381,56,0,1,0,0,1,0,0,0,1.6,0,1,0,0,HIGH
CVE-2024-0182,366,54,1,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2024-0183,427,68,0,0,0,1,0,0,0,0,0.9,1,0,0,0,LOW
